RSRP,RSRQ,RSSI,PCC_SINR,PCC_PHY_Thruput_DL,PDCP_Thruput_DL
-94.09,-8.92,-70.97,3.53,4645.16,3967.38
-94.09,-8.92,-70.97,3.53,4645.16,3967.38
-93.58,-9.49,-69.62,1.95,3025.84,2755.74
-93.58,-9.49,-69.62,1.95,3025.84,2755.74
-93.58,-9.49,-69.62,1.95,3025.84,2755.74
-93.58,-9.49,-69.62,1.95,3025.84,2755.74
-94.05,-9.46,-70.07,2.33,3627.95,2957.41
-94.05,-9.46,-70.07,2.33,3627.95,2957.41
-94.05,-9.46,-70.07,2.33,3627.95,2957.41
-94.05,-9.46,-70.07,2.33,3627.95,2957.41
-94.96,-9.99,-70.59,0.84,2736.74,2215.31
-94.96,-9.99,-70.59,0.84,2736.74,2215.31
-94.96,-9.99,-70.59,0.84,2736.74,2215.31
-94.96,-9.99,-70.59,0.84,2736.74,2215.31
-93.09,-9.83,-68.53,2.47,2618.35,1884.96
-93.09,-9.83,-68.53,2.47,2618.35,1884.96
-93.09,-9.83,-68.53,2.47,2618.35,1884.96
-93.09,-9.83,-68.53,2.47,2618.35,1884.96
-89.59,-8.96,-66.22,5.02,5049.7,3858.4
-89.59,-8.96,-66.22,5.02,5049.7,3858.4
-89.59,-8.96,-66.22,5.02,5049.7,3858.4
-89.59,-8.96,-66.22,5.02,5049.7,3858.4
-89.45,-9.4,-65.88,3.72,4434.65,4032.99
-89.45,-9.4,-65.88,3.72,4434.65,4032.99
-89.45,-9.4,-65.88,3.72,4434.65,4032.99
-89.45,-9.4,-65.88,3.72,4434.65,4032.99
-90.1,-9.53,-66.12,2.54,3869.96,3334.18
-90.1,-9.53,-66.12,2.54,3869.96,3334.18
-90.1,-9.53,-66.12,2.54,3869.96,3334.18
-90.1,-9.53,-66.12,2.54,3869.96,3334.18
-90.14,-9.93,-65.93,3.04,4076.39,3471.33
-90.14,-9.93,-65.93,3.04,4076.39,3471.33
-90.14,-9.93,-65.93,3.04,4076.39,3471.33
-90.14,-9.93,-65.93,3.04,4076.39,3471.33
-90.33,-9.75,-66.27,3.36,4688.1,4217.02
-90.33,-9.75,-66.27,3.36,4688.1,4217.02
-90.33,-9.75,-66.27,3.36,4688.1,4217.02
-90.33,-9.75,-66.27,3.36,4688.1,4217.02
-88.28,-8.94,-65.25,5.2,6171.61,5242.05
-88.28,-8.94,-65.25,5.2,6171.61,5242.05
-88.28,-8.94,-65.25,5.2,6171.61,5242.05
-88.28,-8.94,-65.25,5.2,6171.61,5242.05
-90.42,-9.21,-67.12,1.71,3527.09,3392.28
-90.42,-9.21,-67.12,1.71,3527.09,3392.28
-90.42,-9.21,-67.12,1.71,3527.09,3392.28
-90.42,-9.21,-67.12,1.71,3527.09,3392.28
-91,-10.29,-66.54,1.95,3341.35,2792.58
-91,-10.29,-66.54,1.95,3341.35,2792.58
-91,-10.29,-66.54,1.95,3341.35,2792.58
-91,-10.29,-66.54,1.95,3341.35,2792.58
-93.47,-11.84,-67.06,-0.6,3074.46,2332.26
-93.47,-11.84,-67.06,-0.6,3074.46,2332.26
-93.47,-11.84,-67.06,-0.6,3074.46,2332.26
-93.47,-11.84,-67.06,-0.6,3074.46,2332.26
-90.65,-10.36,-66.12,1.27,1814.2,1731.59
-90.65,-10.36,-66.12,1.27,1814.2,1731.59
-90.65,-10.36,-66.12,1.27,1814.2,1731.59
-90.65,-10.36,-66.12,1.27,1814.2,1731.59
-91.18,-9.47,-67.33,2.94,3583.42,3805.23
-91.18,-9.47,-67.33,2.94,3583.42,3805.23
-91.18,-9.47,-67.33,2.94,3583.42,3805.23
-91.18,-9.47,-67.33,2.94,3583.42,3805.23
-91.83,-9.56,-68.04,2.71,5006.78,4615.27
-91.83,-9.56,-68.04,2.71,5006.78,4615.27
-91.83,-9.56,-68.04,2.71,5006.78,4615.27
-91.83,-9.56,-68.04,2.71,5006.78,4615.27
-91.73,-9.44,-68.02,5.4,4506.62,4512.55
-91.73,-9.44,-68.02,5.4,4506.62,4512.55
-91.73,-9.44,-68.02,5.4,4506.62,4512.55
-91.73,-9.44,-68.02,5.4,4506.62,4512.55
-88.48,-8.86,-65.46,3.96,4242.66,3592.97
-88.48,-8.86,-65.46,3.96,4242.66,3592.97
-87.99,-9.07,-64.74,4.63,4193.61,3940.1
-87.99,-9.07,-64.74,4.63,4193.61,3940.1
-87.05,-8.84,-64.15,3.15,4872.57,4199.69
-87.05,-8.84,-64.15,3.15,4872.57,4199.69
-89.97,-9.53,-66.33,1.54,3067.61,2408.77
-89.97,-9.53,-66.33,1.54,3067.61,2408.77
-89.34,-9.11,-66.02,2.36,3695.97,3078.05
-89.34,-9.11,-66.02,2.36,3695.97,3078.05
-87.64,-9.18,-64.21,4.16,4302.13,2933.52
-87.64,-9.18,-64.21,4.16,4302.13,2933.52
-88.41,-9.34,-64.66,3.78,3200.77,3242.75
-88.41,-9.34,-64.66,3.78,3200.77,3242.75
-88.35,-9.61,-64.63,3,3562.92,3496.86
-88.35,-9.61,-64.63,3,3562.92,3496.86
-89.89,-9.81,-65.97,2.08,3356.08,2399.66
-89.89,-9.81,-65.97,2.08,3356.08,2399.66
-89.3,-10.28,-64.93,1.97,2655.71,2192.43
-89.3,-10.28,-64.93,1.97,2655.71,2192.43
-91.8,-10.76,-66.83,0.47,2287.03,1850.35
-91.8,-10.76,-66.83,0.47,2287.03,1850.35
-89.72,-9.86,-65.64,2.47,2694.55,2321.3
-89.72,-9.86,-65.64,2.47,2694.55,2321.3
-88.45,-9.27,-64.85,4.58,3201.45,3070.61
-88.45,-9.27,-64.85,4.58,3201.45,3070.61
-87.2,-8.81,-64.39,4.04,3691.08,3281.38
-87.2,-8.81,-64.39,4.04,3691.08,3281.38
-86.67,-8.72,-63.93,4.96,5197.73,4555.54
-86.67,-8.72,-63.93,4.96,5197.73,4555.54
-88.02,-8.88,-65.14,2.82,4146.47,3917.18
-88.02,-8.88,-65.14,2.82,4146.47,3917.18
-88.04,-8.93,-64.99,4.14,5335.25,3460.75
-88.04,-8.93,-64.99,4.14,5335.25,3460.75
-90.13,-9.47,-66.58,2.4,2471.02,2285.17
-90.13,-9.47,-66.58,2.4,2471.02,2285.17
-90.71,-10.29,-66.32,2.03,3003.46,2364.1
-90.71,-10.29,-66.32,2.03,3003.46,2364.1
-89.53,-9.98,-65.51,3.12,3562.21,3014.79
-89.53,-9.98,-65.51,3.12,3562.21,3014.79
-88.4,-10.06,-64.16,3.98,2952.67,3150.56
-88.4,-10.06,-64.16,3.98,2952.67,3150.56
-89.49,-8.94,-65.45,3.5,3268.89,2874.86
-89.49,-8.94,-65.45,3.5,3268.89,2874.86
-89.51,-8.79,-64.74,3.93,4389.69,3828.75
-89.51,-8.79,-64.74,3.93,4389.69,3828.75
-91.14,-9.23,-66.75,2.93,3442.34,2708.75
-91.14,-9.23,-66.75,2.93,3442.34,2708.75
-89.54,-8.78,-66.14,3.92,3632.3,2804.12
-89.54,-8.78,-66.14,3.92,3632.3,2804.12
-88.56,-10.27,-64.18,4.51,3157.86,3084.27
-88.56,-10.27,-64.18,4.51,3157.86,3084.27
-88.63,-10.38,-64.08,3.99,3657.18,3211.07
-88.63,-10.38,-64.08,3.99,3657.18,3211.07
-89.19,-9.97,-64.34,2.73,2799.55,2249.45
-89.19,-9.97,-64.34,2.73,2799.55,2249.45
-87.26,-8.37,-64.67,5.08,4690.85,3825.88
-87.26,-8.37,-64.67,5.08,4690.85,3825.88
-90.46,-10.88,-65.39,0.88,3021.93,2797.68
-90.46,-10.88,-65.39,0.88,3021.93,2797.68
-89.85,-10.52,-65,3.21,3537.49,2815.83
-89.85,-10.52,-65,3.21,3537.49,2815.83
-93.48,-11.65,-67.76,0.28,1859.86,772.93
-93.48,-11.65,-67.76,0.28,1859.86,772.93
-95.16,-13.42,-67.38,-2.78,1243.52,451.7
-95.16,-13.42,-67.38,-2.78,1243.52,451.7
-86.21,-8.19,-63.92,5.98,2319.92,1061.56
-86.21,-8.19,-63.92,5.98,2319.92,1061.56
-87.37,-9.53,-63.56,2.6,4243.33,2186.63
-87.37,-9.53,-63.56,2.6,4243.33,2186.63
-86.34,-9.52,-62.83,2.03,3229.62,2534.1
-86.34,-9.52,-62.83,2.03,3229.62,2534.1
-85.24,-9.13,-61.97,5.08,4820.31,4339.6
-85.24,-9.13,-61.97,5.08,4820.31,4339.6
-89.35,-8.95,-66.1,2.52,3477.73,2920.59
-89.35,-8.95,-66.1,2.52,3477.73,2920.59
-90.56,-10.22,-65.87,1.55,3309.21,2558.73
-90.56,-10.22,-65.87,1.55,3309.21,2558.73
-91.3,-11.37,-65.87,-0.11,2005.08,1469.15
-91.3,-11.37,-65.87,-0.11,2005.08,1469.15
-91.48,-10.92,-66.41,1.18,2586.68,1811.17
-91.48,-10.92,-66.41,1.18,2586.68,1811.17
-90.81,-9.82,-66.9,2.59,3933.59,2896.51
-90.81,-9.82,-66.9,2.59,3933.59,2896.51
-94.38,-10.65,-69.61,-0.99,1228.94,578.73
-94.38,-10.65,-69.61,-0.99,1228.94,578.73
-95.75,-11.83,-69.6,-2.29,1434.63,949.74
-95.75,-11.83,-69.6,-2.29,1434.63,949.74
-92.39,-10.28,-67.79,1.72,2900.15,2478.59
-92.39,-10.28,-67.79,1.72,2900.15,2478.59
-90.58,-9.68,-66.75,3.58,3145.23,2918.85
-90.58,-9.68,-66.75,3.58,3145.23,2918.85
-91.45,-9.84,-67.41,3.5,3517.83,3029.39
-91.45,-9.84,-67.41,3.5,3517.83,3029.39
-92.72,-10.5,-68.15,1.81,2683.61,2234.9
-92.72,-10.5,-68.15,1.81,2683.61,2234.9
-90.97,-10.24,-66.39,2.35,2914.95,2640.63
-90.97,-10.24,-66.39,2.35,2914.95,2640.63
-88.58,-9.86,-64.51,1.14,2890.42,2085.45
-88.58,-9.86,-64.51,1.14,2890.42,2085.45
-90.22,-10.95,-65.14,0.02,2235.23,1791
-90.22,-10.95,-65.14,0.02,2235.23,1791
-90.37,-9.34,-66.97,1.3,2748.5,2336.21
-90.37,-9.34,-66.97,1.3,2748.5,2336.21
-91.04,-9.31,-67.56,2.12,3084.46,2473.85
-91.04,-9.31,-67.56,2.12,3084.46,2473.85
-93.28,-11.11,-67.75,0.45,2305.33,2088.97
-93.28,-11.11,-67.75,0.45,2305.33,2088.97
-96.63,-10.77,-71.68,0.2,2158.76,1698.41
-96.63,-10.77,-71.68,0.2,2158.76,1698.41
-96.58,-10.78,-71.59,-0.62,1962.34,1688.41
-96.58,-10.78,-71.59,-0.62,1962.34,1688.41
-96.52,-10.28,-72.06,0.09,1797.75,1382.19
-96.52,-10.28,-72.06,0.09,1797.75,1382.19
-91.43,-8.34,-68.99,5.53,4376.27,2873.9
-91.43,-8.34,-68.99,5.53,4376.27,2873.9
-92.65,-9,-69.64,4.51,4768.47,4011.1
-92.65,-9,-69.64,4.51,4768.47,4011.1
-95.27,-9.6,-71.63,2.1,3276.66,2617.95
-95.27,-9.6,-71.63,2.1,3276.66,2617.95
-95.23,-8.83,-72.34,1.93,2338.99,1593.65
-95.23,-8.83,-72.34,1.93,2338.99,1593.65
-93.98,-8.84,-70.91,3.1,3756.85,3126.71
-93.98,-8.84,-70.91,3.1,3756.85,3126.71
-93.7,-9.43,-70.18,4.18,4059.31,2741.08
-93.7,-9.43,-70.18,4.18,4059.31,2741.08
-93.54,-9.22,-70.28,4.97,4481.59,3588.34
-93.54,-9.22,-70.28,4.97,4481.59,3588.34
-93.33,-9.49,-69.75,4.12,4293.89,3533.34
-93.33,-9.49,-69.75,4.12,4293.89,3533.34
-94.28,-9.5,-70.38,2.69,3701.93,3173.41
-94.28,-9.5,-70.38,2.69,3701.93,3173.41
-93.09,-9.67,-69.39,2.44,3438.47,2969.36
-93.09,-9.67,-69.39,2.44,3438.47,2969.36
-93.84,-9.82,-69.87,2.68,2572.96,1961.73
-93.84,-9.82,-69.87,2.68,2572.96,1961.73
-92.09,-10.32,-67.46,1.92,5257.13,1477.07
-92.09,-10.32,-67.46,1.92,5257.13,1477.07
-92.78,-9.84,-68.79,2.5,2194.24,1941.62
-92.78,-9.84,-68.79,2.5,2194.24,1941.62
-91.26,-9.53,-67.55,4.79,2585.37,2676.51
-91.26,-9.53,-67.55,4.79,2585.37,2676.51
-88.38,-9.13,-65.13,4.61,3456.52,3253.23
-88.38,-9.13,-65.13,4.61,3456.52,3253.23
-86.43,-8.56,-63.62,8.06,4494.45,4592.76
-86.43,-8.56,-63.62,8.06,4494.45,4592.76
-84.36,-8.38,-61.83,9.52,5950.81,6633.68
-84.36,-8.38,-61.83,9.52,5950.81,6633.68
-88.43,-8.89,-65.35,7.49,6806.45,5018.89
-88.43,-8.89,-65.35,7.49,6806.45,5018.89
-91.28,-9.19,-67.83,5.72,5369.7,4093.21
-91.28,-9.19,-67.83,5.72,5369.7,4093.21
-90.54,-9.14,-67.29,6.22,4362.01,4310.14
-90.54,-9.14,-67.29,6.22,4362.01,4310.14
-92.71,-9.19,-69.33,4.69,4841.22,3276
-92.71,-9.19,-69.33,4.69,4841.22,3276
-92.72,-8.68,-69.66,6.37,4309.95,4393.16
-92.72,-8.68,-69.66,6.37,4309.95,4393.16
-91.58,-8.54,-68.94,8.27,5133.25,4873.29
-91.58,-8.54,-68.94,8.27,5133.25,4873.29
-89.86,-8.14,-67.42,9.64,6602.44,6462.74
-89.86,-8.14,-67.42,9.64,6602.44,6462.74
-85.86,-8.73,-62.85,12.75,6922.42,8156.78
-85.86,-8.73,-62.85,12.75,6922.42,8156.78
-90.46,-9.3,-66.97,9.76,9099.61,5263.89
-90.46,-9.3,-66.97,9.76,9099.61,5263.89
-93.07,-9.32,-69.65,6.42,5309.53,3564.6
-93.07,-9.32,-69.65,6.42,5309.53,3564.6
-95.43,-8.83,-72.47,4.93,3719.83,2370.88
-95.43,-8.83,-72.47,4.93,3719.83,2370.88
-96.65,-8.47,-74.17,4.22,3433.3,2338.46
-96.65,-8.47,-74.17,4.22,3433.3,2338.46
-96.22,-8.26,-73.92,4.86,3603.73,3110.25
-96.22,-8.26,-73.92,4.86,3603.73,3110.25
-96.35,-8.67,-73.52,3.99,3197.47,2796.16
-96.35,-8.67,-73.52,3.99,3197.47,2796.16
-94.91,-8.65,-72.23,4.94,3154.18,3179.34
-94.91,-8.65,-72.23,4.94,3154.18,3179.34
-90.82,-8.65,-68.1,6.84,4319.61,4617.71
-90.82,-8.65,-68.1,6.84,4319.61,4617.71
-93.73,-9.22,-70.46,3.79,5087.42,3312.15
-93.73,-9.22,-70.46,3.79,5087.42,3312.15
-93.81,-9,-70.63,4.62,3613.15,3265.61
-93.81,-9,-70.63,4.62,3613.15,3265.61
-91.54,-8.74,-68.73,5.92,4012.64,3602.69
-91.54,-8.74,-68.73,5.92,4012.64,3602.69
-90.96,-9.04,-67.86,7.3,4759.79,4638.94
-90.96,-9.04,-67.86,7.3,4759.79,4638.94
-91.44,-8.89,-68.5,6.3,5215.23,4241.28
-91.44,-8.89,-68.5,6.3,5215.23,4241.28
-93.07,-9.09,-69.94,4.1,4381.73,2876.8
-93.07,-9.09,-69.94,4.1,4381.73,2876.8
-93.65,-9.37,-70.25,2.62,2827.96,2365.69
-93.65,-9.37,-70.25,2.62,2827.96,2365.69
-92.62,-9.63,-68.76,2.92,3110.22,3118.59
-92.62,-9.63,-68.76,2.92,3110.22,3118.59
-91.89,-9.46,-68.08,4,3247.66,1580.91
-91.89,-9.46,-68.08,4,3247.66,1580.91
-93.74,-8.57,-71.02,2.87,1790.49,293.14
-93.74,-8.57,-71.02,2.87,1790.49,293.14
-88.82,-6.37,-68.24,7,448.47,4.51
-88.82,-6.37,-68.24,7,448.47,4.51
-86.5,-4.39,-68.01,7.57,128,0
-86.5,-4.39,-68.01,7.57,128,0
-87.02,-4.16,-68.26,8.96,172.57,11.68
-87.02,-4.16,-68.26,8.96,172.57,11.68
-83.1,-6.82,-62.21,11.52,7853.01,5786.41
-83.1,-6.82,-62.21,11.52,7853.01,5786.41
-82.25,-7.88,-60.3,12.95,8460.88,8160.98
-82.25,-7.88,-60.3,12.95,8460.88,8160.98
-81.02,-8.48,-58.39,14.17,9039.95,8288.62
-81.02,-8.48,-58.39,14.17,9039.95,8288.62
-80.5,-8.77,-57.58,11.95,9218.59,7728.74
-80.5,-8.77,-57.58,11.95,9218.59,7728.74
-82.97,-8.84,-59.89,12.88,8496.66,6633.15
-82.97,-8.84,-59.89,12.88,8496.66,6633.15
-82.71,-8.22,-60.27,12.9,8374.06,7645.49
-82.71,-8.22,-60.27,12.9,8374.06,7645.49
-79.5,-8.62,-56.7,13.7,10501.57,9299.33
-79.5,-8.62,-56.7,13.7,10501.57,9299.33
-80.1,-8.66,-57.33,13.23,9166.91,8335.51
-80.1,-8.66,-57.33,13.23,9166.91,8335.51
-78.98,-8.46,-56.27,15.28,10204.68,8332.58
-78.98,-8.46,-56.27,15.28,10204.68,8332.58
-79.6,-8.5,-57,16.3,11036.95,10218.78
-79.6,-8.5,-57,16.3,11036.95,10218.78
-80.44,-8.03,-58.34,14.52,12510.4,7804.8
-80.44,-8.03,-58.34,14.52,12510.4,7804.8
-78.54,-9.28,-55.18,12.85,8964.71,6294.22
-78.54,-9.28,-55.18,12.85,8964.71,6294.22
-76.05,-8.9,-53.08,20.09,19473.77,15856.68
-76.05,-8.9,-53.08,20.09,19473.77,15856.68
-77.64,-9.03,-54.55,19.19,12542,11888.64
-77.64,-9.03,-54.55,19.19,12542,11888.64
-75.58,-8.07,-53.4,20.28,17026.21,13305.19
-75.58,-8.07,-53.4,20.28,17026.21,13305.19
-76.56,-8.81,-53.58,20.77,20192.74,15394.98
-76.56,-8.81,-53.58,20.77,20192.74,15394.98
-78.63,-8.98,-55.57,18.18,15560.93,8526.68
-78.63,-8.98,-55.57,18.18,15560.93,8526.68
-76.51,-8.89,-53.55,18.78,12570.1,11036.8
-76.51,-8.89,-53.55,18.78,12570.1,11036.8
-73.23,-9.17,-49.96,19.3,10608.03,5329.5
-73.23,-9.17,-49.96,19.3,10608.03,5329.5
-70.93,-9.11,-47.56,21.45,13617.28,8154.58
-70.93,-9.11,-47.56,21.45,13617.28,8154.58
-72.19,-8.95,-49.05,21.29,13088.63,7769.41
-72.19,-8.95,-49.05,21.29,13088.63,7769.41
-72.36,-9.14,-49.08,22.55,11597.12,6174.36
-72.36,-9.14,-49.08,22.55,11597.12,6174.36
-76.29,-9.26,-52.9,21.93,12730.15,7256.52
-76.29,-9.26,-52.9,21.93,12730.15,7256.52
-75.07,-9.05,-51.98,21.72,13030.58,7437.07
-75.07,-9.05,-51.98,21.72,13030.58,7437.07
-75.67,-9.02,-52.6,16.54,11484.75,6414.95
-75.67,-9.02,-52.6,16.54,11484.75,6414.95
-76.41,-8.76,-53.48,18.54,11896.56,8569.06
-76.41,-8.76,-53.48,18.54,11896.56,8569.06
-76.73,-8.73,-53.87,17.02,13581.12,11530.08
-76.73,-8.73,-53.87,17.02,13581.12,11530.08
-78.05,-8.21,-55.59,14.63,11246.63,9849.46
-78.05,-8.21,-55.59,14.63,11246.63,9849.46
-77.14,-8.45,-54.56,18.01,12724.17,12197.14
-77.14,-8.45,-54.56,18.01,12724.17,12197.14
-74.17,-8.8,-51.23,20.78,14975.76,13802.78
-74.17,-8.8,-51.23,20.78,14975.76,13802.78
-73.93,-8.66,-51.1,20.6,14183.01,12947.31
-73.93,-8.66,-51.1,20.6,14183.01,12947.31
-70.72,-8.77,-47.81,22.2,15326.55,14583.92
-70.72,-8.77,-47.81,22.2,15326.55,14583.92
-68.5,-8.8,-45.52,23.77,22378.28,21957.9
-68.5,-8.8,-45.52,23.77,22378.28,21957.9
-70.57,-8.6,-47.59,21.5,19859.42,16760.06
-70.57,-8.6,-47.59,21.5,19859.42,16760.06
-70.01,-8.64,-47.23,22.8,15590.59,8873.56
-70.01,-8.64,-47.23,22.8,15590.59,8873.56
-71.99,-8.58,-49.25,20.47,13500.33,6484.03
-71.99,-8.58,-49.25,20.47,13500.33,6484.03
-70.75,-8.66,-47.91,23.1,15826.34,9391.61
-70.75,-8.66,-47.91,23.1,15826.34,9391.61
-67.29,-8.15,-44.99,24.02,21931.35,13229.66
-67.29,-8.15,-44.99,24.02,21931.35,13229.66
-64.4,-8.32,-41.69,24.9,17886.23,9550.92
-64.4,-8.32,-41.69,24.9,17886.23,9550.92
-65.41,-8.26,-42.8,24.62,24486.05,22185.19
-65.41,-8.26,-42.8,24.62,24486.05,22185.19
-65.45,-8.47,-42.82,24.99,23743.58,23029.83
-65.45,-8.47,-42.82,24.99,23743.58,23029.83
-64.71,-8.71,-41.87,23.73,23951.21,22506.34
-64.71,-8.71,-41.87,23.73,23951.21,22506.34
-64.49,-8.25,-41.71,23.72,22495.63,20460.08
-64.49,-8.25,-41.71,23.72,22495.63,20460.08
-64.02,-8.5,-41.07,23.57,24132.76,22494.24
-64.02,-8.5,-41.07,23.57,24132.76,22494.24
-65,-8.3,-42.06,24.16,24897.56,22151.3
-65,-8.3,-42.06,24.16,24897.56,22151.3
-66.01,-8.08,-43.43,23.8,24828.38,23095.04
-66.01,-8.08,-43.43,23.8,24828.38,23095.04
-65.84,-8.22,-43.22,24.53,28890.94,27009.05
-65.84,-8.22,-43.22,24.53,28890.94,27009.05
-65.92,-8.31,-43.28,22.85,27978.58,23892.43
-65.92,-8.31,-43.28,22.85,27978.58,23892.43
-68.04,-8.2,-45.29,16,17201.02,14957.06
-68.04,-8.2,-45.29,16,17201.02,14957.06
-69.93,-8.12,-47.29,20.76,18138.84,16895.98
-69.93,-8.12,-47.29,20.76,18138.84,16895.98
-68.5,-7.73,-46.27,21.65,21228.24,18855.71
-68.5,-7.73,-46.27,21.65,21228.24,18855.71
-68.71,-7.98,-46.32,21.15,23361.2,19906.37
-68.71,-7.98,-46.32,21.15,23361.2,19906.37
-68.82,-8.21,-46.22,21.7,24505.43,21090.78
-68.82,-8.21,-46.22,21.7,24505.43,21090.78
-68.29,-7.97,-45.78,23.02,24714.25,22293.77
-68.29,-7.97,-45.78,23.02,24714.25,22293.77
-68.27,-7.78,-45.77,22.05,23302.67,19211.14
-68.27,-7.78,-45.77,22.05,23302.67,19211.14
-73.01,-8.3,-50.34,18.6,18874.23,16795.24
-73.01,-8.3,-50.34,18.6,18874.23,16795.24
-76.25,-8.28,-53.45,14.92,12878.78,11585
-76.25,-8.28,-53.45,14.92,12878.78,11585
-72.81,-8.65,-49.75,17.07,12572.5,11772.55
-72.81,-8.65,-49.75,17.07,12572.5,11772.55
-71.56,-7.61,-49.79,19.33,14599.88,12912.41
-71.56,-7.61,-49.79,19.33,14599.88,12912.41
-72.47,-8.11,-50.21,16.45,14155.67,11681.7
-72.47,-8.11,-50.21,16.45,14155.67,11681.7
-77.86,-8.11,-55.65,11.49,9442.03,8276.05
-77.86,-8.11,-55.65,11.49,9442.03,8276.05
-77.45,-8.3,-54.89,12.03,8486.48,7961.72
-77.45,-8.3,-54.89,12.03,8486.48,7961.72
-73.01,-8.79,-50.08,17.71,12251.03,10923.29
-73.01,-8.79,-50.08,17.71,12251.03,10923.29
-73.5,-8.52,-50.83,18.12,12853.35,11543.16
-73.5,-8.52,-50.83,18.12,12853.35,11543.16
-71.27,-8.92,-48.16,19.97,15562.84,14780.38
-71.27,-8.92,-48.16,19.97,15562.84,14780.38
-68.9,-8.8,-45.97,22.39,20369.24,18048.82
-68.9,-8.8,-45.97,22.39,20369.24,18048.82
-65.83,-8.25,-43.4,23.62,23585.18,23814.22
-65.83,-8.25,-43.4,23.62,23585.18,23814.22
-65.56,-8.5,-42.8,23.22,22251,18253.94
-65.56,-8.5,-42.8,23.22,22251,18253.94
-66.06,-8.41,-43.48,22.41,25127.62,23984.35
-66.06,-8.41,-43.48,22.41,25127.62,23984.35
-67.46,-8.67,-44.79,20.35,22511.85,21063.14
-67.46,-8.67,-44.79,20.35,22511.85,21063.14
-70.15,-8.17,-47.63,18.36,14918,13629.86
-70.15,-8.17,-47.63,18.36,14918,13629.86
-71.02,-8.67,-47.45,17.53,12079.68,10231.27
-71.02,-8.67,-47.45,17.53,12079.68,10231.27
-73.92,-12.13,-47.39,9.52,4846.1,2476.32
-73.92,-12.13,-47.39,9.52,4846.1,2476.32
-71.01,-9.64,-46.91,13.67,8234.56,7044.64
-71.01,-9.64,-46.91,13.67,8234.56,7044.64
-71.52,-9.52,-47.36,7.91,4199.19,3644.41
-71.52,-9.52,-47.36,7.91,4199.19,3644.41
-72.88,-10.09,-48.37,11.38,4967.16,4344.45
-72.88,-10.09,-48.37,11.38,4967.16,4344.45
-69.62,-9.49,-46.03,12.6,7252.58,6736.42
-69.62,-9.49,-46.03,12.6,7252.58,6736.42
-66.71,-8.63,-43.54,17.23,8686.57,8069.58
-66.71,-8.63,-43.54,17.23,8686.57,8069.58
-75.11,-9.89,-51.21,10.04,7419.8,6645.09
-75.11,-9.89,-51.21,10.04,7419.8,6645.09
-79.18,-10.71,-54.11,10.23,6003.3,4897.31
-79.18,-10.71,-54.11,10.23,6003.3,4897.31
-79.16,-10.03,-54.9,12.11,5971.17,5278
-79.16,-10.03,-54.9,12.11,5971.17,5278
-79.93,-8.53,-57.3,14.26,8346.81,5468.54
-79.93,-8.53,-57.3,14.26,8346.81,5468.54
-80.67,-8.53,-57.96,12.26,8558.82,4289.57
-80.67,-8.53,-57.96,12.26,8558.82,4289.57
-81.68,-9.61,-57.93,9.94,5145.15,2406.92
-81.68,-9.61,-57.93,9.94,5145.15,2406.92
-81.83,-9.65,-57.68,11.17,5881.29,2850.44
-81.83,-9.65,-57.68,11.17,5881.29,2850.44
-82.09,-9.63,-58.26,8.88,4413.6,2161.67
-82.09,-9.63,-58.26,8.88,4413.6,2161.67
-81.27,-11.08,-55.71,8.36,4304.86,2326.63
-81.27,-11.08,-55.71,8.36,4304.86,2326.63
-78.66,-10.34,-54.18,5.43,5293.37,3522.7
-78.66,-10.34,-54.18,5.43,5293.37,3522.7
-81.37,-10.08,-57.12,5.19,5270.43,4610.75
-81.37,-10.08,-57.12,5.19,5270.43,4610.75
-83.48,-10.35,-59.07,10.02,6714.51,5804.9
-83.48,-10.35,-59.07,10.02,6714.51,5804.9
-85.76,-10.65,-61.04,7.03,4391.02,3892.81
-85.76,-10.65,-61.04,7.03,4391.02,3892.81
-84.19,-10.4,-59.57,7.91,4695.05,4004.02
-84.19,-10.4,-59.57,7.91,4695.05,4004.02
-80.64,-9.62,-56.9,11.96,6378.21,5381.52
-80.64,-9.62,-56.9,11.96,6378.21,5381.52
-78.65,-9.49,-55.16,12.99,9151.96,8319.34
-78.65,-9.49,-55.16,12.99,9151.96,8319.34
-77.89,-9.47,-54.31,14.36,11217.78,9382.88
-77.89,-9.47,-54.31,14.36,11217.78,9382.88
-79.21,-9.49,-55.56,13.54,9046.76,8307.19
-79.21,-9.49,-55.56,13.54,9046.76,8307.19
-79.7,-9.49,-55.94,12.38,10017.9,8515.13
-79.7,-9.49,-55.94,12.38,10017.9,8515.13
-80.04,-9.65,-56.17,11.91,7101.37,6735.06
-80.04,-9.65,-56.17,11.91,7101.37,6735.06
-81.21,-9.49,-57.38,13.97,8444.71,7201.33
-81.21,-9.49,-57.38,13.97,8444.71,7201.33
-80.67,-9.93,-56.61,10.63,7010.12,6462.02
-80.67,-9.93,-56.61,10.63,7010.12,6462.02
-82.05,-10.02,-57.79,11.78,8245.94,7348.28
-82.05,-10.02,-57.79,11.78,8245.94,7348.28
-81.87,-10.29,-57.34,12.29,7488.03,6957.71
-81.87,-10.29,-57.34,12.29,7488.03,6957.71
-80.81,-10.08,-56.5,11.01,7641.84,6794.83
-80.81,-10.08,-56.5,11.01,7641.84,6794.83
-80.03,-10.14,-55.55,10.67,6091.82,5515.44
